측정일시,측정소명,이산화질소농도(ppm),오존농도(ppm),일산화탄소농도(ppm),아황산가스(ppm),미세먼지(㎍/㎥),초미세먼지(㎍/㎥)
2018-01-29,도산대로,0.026,0.015,0.7,0.006,56,17
2018-09-29,도산대로,0.026,0.014,0.7,0.003,18,9
2018-02-23,구로구,0.026,0.013,0.7,0.006,74,49
2018-10-29,도산대로,0.026,0.012,0.7,0.003,21,9
2018-08-27,신촌로,0.026,0.012,0.7,0.002,13,7
2018-10-18,도산대로,0.026,0.011,0.7,0.003,21,11
2018-10-13,동작대로,0.026,0.01,0.7,0.004,47,31
2018-11-08,도산대로,0.026,0.01,0.7,0.003,13,9
2018-11-17,화랑로,0.026,0.009,0.7,0.004,34,21
2018-11-01,동작대로,0.026,0.008,0.7,0.005,40,21
2018-08-28,도산대로,0.026,0.006,0.7,0.003,12,6
2018-07-24,동대문구,0.026,0.07,0.6,0.008,40,32
2018-05-01,영등포구,0.026,0.041,0.6,0.005,76,60
2018-06-04,도봉구,0.026,0.036,0.6,0.006,41,24
2018-07-21,서대문구,0.026,0.036,0.6,0.005,36,24
2018-07-01,정릉로,0.026,0.035,0.6,0.004,16,11
2018-06-26,중랑구,0.026,0.034,0.6,0.007,55,41
2018-07-20,광진구,0.026,0.033,0.6,0.008,41,26
2018-04-15,홍릉로,0.026,0.03,0.6,0.003,85,28
2018-11-04,강북구,0.026,0.03,0.6,0.003,32,26
2018-02-25,도봉구,0.026,0.029,0.6,0.006,45,30
2018-12-26,궁동,0.026,0.029,0.6,0.005,39,20
2018-02-20,도봉구,0.026,0.028,0.6,0.005,68,41
2018-09-18,은평구,0.026,0.028,0.6,0.004,40,20
2018-02-24,중구,0.026,0.027,0.6,0.004,68,50
2018-05-07,성북구,0.026,0.027,0.6,0.002,49,24
2018-04-11,영등포구,0.026,0.026,0.6,0.005,74,34
2018-05-09,도산대로,0.026,0.026,0.6,0.003,28,11
2018-02-18,종로구,0.026,0.023,0.6,0.007,30,14
2018-02-04,홍릉로,0.026,0.021,0.6,0.007,34,21
2018-08-12,신촌로,0.026,0.02,0.6,0.003,20,11
2018-12-26,성북구,0.026,0.019,0.6,0.004,46,18
2018-01-01,강북구,0.026,0.018,0.6,0.004,38,18
2018-10-19,영등포구,0.026,0.017,0.6,0.005,28,12
2018-12-12,중랑구,0.026,0.016,0.6,0.007,40,21
2018-02-22,구로구,0.026,0.015,0.6,0.007,52,31
2018-12-15,북한산,0.026,0.013,0.6,0.003,45,33
2018-12-06,동대문구,0.026,0.012,0.6,0.007,33,19
2018-07-01,홍릉로,0.026,0.011,0.6,0.003,25,18
2018-12-30,강남구,0.026,0.011,0.6,0.005,29,18
2018-11-17,영등포구,0.026,0.011,0.6,0.005,27,13
2018-10-09,송파구,0.026,0.011,0.6,0.003,27,11
2018-01-06,구로구,0.026,0.009,0.6,0.007,55,39
2018-02-01,구로구,0.026,0.009,0.6,0.007,42,23
2018-10-24,동작대로,0.026,0.009,0.6,0.005,51,23
2018-12-30,화랑로,0.026,0.008,0.6,0.005,31,17
2018-12-04,홍릉로,0.026,0.006,0.6,0.005,39,22
2018-08-03,동대문구,0.026,0.065,0.5,0.006,40,36
2018-04-30,마포구,0.026,0.052,0.5,0.007,88,62
2018-09-06,동대문구,0.026,0.045,0.5,0.006,28,19
2018-05-11,마포구,0.026,0.044,0.5,0.003,69,48
2018-05-27,영등포구,0.026,0.042,0.5,0.007,75,34
2018-04-27,강북구,0.026,0.041,0.5,0.004,50,30
2018-03-17,중랑구,0.026,0.039,0.5,0.006,25,15
2018-05-28,마포구,0.026,0.038,0.5,0.003,57,26
2018-03-11,종로구,0.026,0.036,0.5,0.006,52,35
2018-10-14,노원구,0.026,0.033,0.5,0.004,34,20
2018-04-11,강동구,0.026,0.032,0.5,0.004,80,31
2018-09-22,중구,0.026,0.032,0.5,0.003,25,9
2018-02-14,서초구,0.026,0.031,0.5,0.008,77,32
2018-02-10,강북구,0.026,0.03,0.5,0.006,73,37
2018-03-01,정릉로,0.026,0.029,0.5,0.006,51,31
2018-04-25,은평구,0.026,0.029,0.5,0.003,32,23
2018-02-21,종로,0.026,0.029,0.5,0.004,33,12
2018-05-01,도산대로,0.026,0.028,0.5,0.003,69,59
2018-09-06,성북구,0.026,0.028,0.5,0.003,38,17
2018-04-12,송파구,0.026,0.028,0.5,0.005,52,15
2018-05-07,마포구,0.026,0.027,0.5,0.003,44,21
2018-03-01,화랑로,0.026,0.026,0.5,0.004,42,33
2018-03-11,성동구,0.026,0.025,0.5,0.005,58,38
2018-10-14,서대문구,0.026,0.025,0.5,0.003,39,28
2018-04-16,송파구,0.026,0.025,0.5,0.005,43,24
2018-02-21,강동구,0.026,0.025,0.5,0.004,44,21
2018-03-06,도봉구,0.026,0.025,0.5,0.005,34,19
2018-09-22,강동구,0.026,0.025,0.5,0.004,29,9
2018-04-15,화랑로,0.026,0.024,0.5,0.004,84,23
2018-02-21,성북구,0.026,0.024,0.5,0.006,38,18
2018-09-16,강동구,0.026,0.023,0.5,0.004,36,20
2018-09-18,서대문구,0.026,0.023,0.5,0.003,40,20
2018-03-06,노원구,0.026,0.023,0.5,0.005,33,18
2018-02-18,강서구,0.026,0.023,0.5,0.004,33,16
2018-05-07,노원구,0.026,0.023,0.5,0.005,35,16
2018-01-12,은평구,0.026,0.022,0.5,0.004,24,15
2018-09-17,동작대로,0.026,0.021,0.5,0.003,36,20
2018-01-28,동작구,0.026,0.021,0.5,0.004,33,19
2018-02-13,서초구,0.026,0.021,0.5,0.007,58,15
2018-07-28,중랑구,0.026,0.02,0.5,0.006,37,30
2018-02-21,양천구,0.026,0.02,0.5,0.004,34,19
2018-07-03,화랑로,0.026,0.02,0.5,0.003,,
2018-02-03,정릉로,0.026,0.019,0.5,0.006,47,17
2018-07-02,영등포구,0.026,0.019,0.5,0.004,16,12
2018-05-02,노원구,0.026,0.018,0.5,0.004,42,28
2018-01-28,양천구,0.026,0.018,0.5,0.004,29,20
2018-02-15,강변북로,0.026,0.018,0.5,0.005,47,16
2018-01-12,중구,0.026,0.018,0.5,0.003,20,14
2018-11-22,청계천로,0.026,0.018,0.5,0.004,20,12
2018-02-03,화랑로,0.026,0.017,0.5,0.005,39,16
2018-01-12,송파구,0.026,0.017,0.5,0.005,25,14
2018-10-05,홍릉로,0.026,0.017,0.5,0.003,18,13
2018-11-21,강북구,0.026,0.017,0.5,0.003,24,12
2018-12-09,송파구,0.026,0.017,0.5,0.003,28,12
2018-01-29,화랑로,0.026,0.017,0.5,0.006,42,11
2018-12-24,종로구,0.026,0.017,0.5,0.004,21,11
2018-12-29,시흥대로,0.026,0.017,0.5,0.004,31,11
2018-12-26,종로,0.026,0.016,0.5,0.004,48,24
2018-01-03,금천구,0.026,0.016,0.5,0.005,33,19
2018-01-03,광진구,0.026,0.016,0.5,0.004,34,18
2018-10-08,송파구,0.026,0.016,0.5,0.003,25,8
2018-08-10,동작대로,0.026,0.015,0.5,0.001,20,10
2018-10-18,종로구,0.026,0.015,0.5,0.003,14,8
2018-12-28,금천구,0.026,0.014,0.5,0.004,33,15
2018-12-04,동작구,0.026,0.014,0.5,0.003,34,14
2018-01-12,성동구,0.026,0.013,0.5,0.004,24,16
2018-11-22,영등포로,0.026,0.013,0.5,0.004,21,9
2018-12-05,종로구,0.026,0.012,0.5,0.003,26,11
2018-07-11,천호대로,0.026,0.011,0.5,0.004,33,19
2018-11-17,마포구,0.026,0.01,0.5,0.003,35,17
2018-03-15,정릉로,0.026,0.01,0.5,0.008,25,13
2018-10-12,광진구,0.026,0.01,0.5,0.005,25,8
2018-05-16,중랑구,0.026,0.008,0.5,0.006,32,24
2018-08-28,중구,0.026,0.004,0.5,0.003,11,7
2018-07-30,정릉로,0.026,0.056,0.4,0.003,12,7
2018-05-04,양천구,0.026,0.049,0.4,0.004,36,16
2018-08-02,금천구,0.026,0.043,0.4,0.004,33,21
2018-07-20,중랑구,0.026,0.039,0.4,0.007,31,23
2018-04-11,관악구,0.026,0.038,0.4,0.004,73,34
2018-03-20,종로,0.026,0.038,0.4,0.002,16,3
2018-03-11,서대문구,0.026,0.037,0.4,0.004,63,42
2018-08-15,동대문구,0.026,0.036,0.4,0.005,24,21
2018-08-02,강남구,0.026,0.034,0.4,0.005,27,17
2018-09-05,종로,0.026,0.034,0.4,0.003,23,9
2018-05-21,홍릉로,0.026,0.034,0.4,0.002,15,7
2018-08-20,성북구,0.026,0.033,0.4,0.003,38,20
2018-05-10,노원구,0.026,0.033,0.4,0.005,36,17
2018-09-17,종로,0.026,0.032,0.4,0.003,25,15
2018-08-22,종로구,0.026,0.032,0.4,0.003,21,13
2018-03-20,정릉로,0.026,0.031,0.4,0.007,24,9
2018-07-27,강남구,0.026,0.03,0.4,0.005,41,28
2018-08-14,동대문구,0.026,0.03,0.4,0.005,23,19
2018-05-03,용산구,0.026,0.03,0.4,0.002,24,13
2018-04-12,동작구,0.026,0.03,0.4,0.004,43,12
2018-08-22,양천구,0.026,0.03,0.4,0.002,23,12
2018-03-14,강북구,0.026,0.03,0.4,0.005,21,9
2018-07-26,종로구,0.026,0.029,0.4,0.005,40,29
2018-05-08,천호대로,0.026,0.029,0.4,0.003,22,8
2018-04-12,마포구,0.026,0.028,0.4,0.005,53,16
2018-05-27,강남대로,0.026,0.027,0.4,0.003,70,33
2018-05-02,구로구,0.026,0.027,0.4,0.002,44,31
2018-09-20,중구,0.026,0.027,0.4,0.002,14,9
2018-09-06,성동구,0.026,0.026,0.4,0.005,31,17
2018-09-20,동대문구,0.026,0.026,0.4,0.006,11,9
2018-04-22,도봉구,0.026,0.025,0.4,0.001,41,28
2018-09-24,한강대로,0.026,0.025,0.4,0.004,19,7
2018-03-05,청계천로,0.026,0.025,0.4,0.006,10,4
2018-02-11,한강대로,0.026,0.024,0.4,0.004,58,16
2018-09-22,강남구,0.026,0.024,0.4,0.005,25,10
2018-09-22,용산구,0.026,0.024,0.4,0.003,24,9
2018-08-30,용산구,0.026,0.023,0.4,0.003,23,19
2018-08-17,한강대로,0.026,0.023,0.4,0.004,30,11
2018-01-09,한강대로,0.026,0.022,0.4,0.004,39,14
2018-01-25,한강대로,0.026,0.022,0.4,0.004,28,11
2018-07-07,정릉로,0.026,0.022,0.4,0.004,10,6
2018-01-23,공항대로,0.026,0.021,0.4,0.005,35,11
2018-04-14,동대문구,0.026,0.021,0.4,0.005,16,10
2018-10-02,관악구,0.026,0.02,0.4,0.003,28,16
2018-02-11,공항대로,0.026,0.02,0.4,0.006,56,14
2018-12-07,공항대로,0.026,0.02,0.4,0.004,42,9
2018-07-30,천호대로,0.026,0.02,0.4,0.003,13,7
2018-09-29,동작구,0.026,0.02,0.4,0.003,18,7
2018-09-15,종로구,0.026,0.02,0.4,0.003,11,6
2018-10-02,금천구,0.026,0.019,0.4,0.003,25,14
2018-10-03,노원구,0.026,0.019,0.4,0.004,26,14
2018-10-12,중구,0.026,0.019,0.4,0.003,22,12
2018-09-25,한강대로,0.026,0.019,0.4,0.004,22,10
2018-07-06,정릉로,0.026,0.019,0.4,0.004,8,5
2018-10-14,화랑로,0.026,0.018,0.4,0.004,29,21
2018-12-24,종로,0.026,0.018,0.4,0.003,21,10
2018-11-22,양천구,0.026,0.018,0.4,0.002,20,9
2018-09-30,천호대로,0.026,0.018,0.4,0.001,,
2018-01-10,정릉로,0.026,0.017,0.4,0.005,45,15
2018-07-14,천호대로,0.026,0.017,0.4,0.004,23,13
2018-08-16,한강대로,0.026,0.017,0.4,0.004,34,13
2018-10-19,강동구,0.026,0.017,0.4,0.007,25,10
2018-10-01,강남대로,0.026,0.017,0.4,0.003,19,9
2018-10-11,양천구,0.026,0.017,0.4,0.002,17,8
2018-10-19,용산구,0.026,0.017,0.4,0.003,13,8
2018-12-26,서초구,0.026,0.016,0.4,0.004,51,21
2018-01-11,한강대로,0.026,0.016,0.4,0.004,36,19
2018-10-31,금천구,0.026,0.016,0.4,0.003,22,16
2018-02-06,강변북로,0.026,0.016,0.4,0.006,35,13
2018-09-20,성북구,0.026,0.016,0.4,0.002,19,9
2018-01-03,동작구,0.026,0.015,0.4,0.004,39,18
2018-05-17,종로,0.026,0.015,0.4,0.003,10,7
2018-07-07,화랑로,0.026,0.015,0.4,0.003,,
2018-03-19,관악구,0.026,0.014,0.4,0.004,37,28
2018-08-06,강남대로,0.026,0.014,0.4,0.003,30,18
2018-12-06,성북구,0.026,0.014,0.4,0.003,38,16
2018-10-09,서대문구,0.026,0.014,0.4,0.003,25,11
2018-10-30,양천구,0.026,0.014,0.4,0.002,20,10
2018-10-31,강남구,0.026,0.014,0.4,0.005,17,10
2018-09-10,화랑로,0.026,0.014,0.4,0.001,16,7
2018-11-24,도봉구,0.026,0.012,0.4,0.003,19,16
2018-12-24,강남구,0.026,0.012,0.4,0.006,19,12
2018-12-28,용산구,0.026,0.012,0.4,0.003,26,11
2018-09-11,화랑로,0.026,0.012,0.4,0.001,17,8
2018-05-17,청계천로,0.026,0.011,0.4,0.006,32,18
2018-07-29,강남대로,0.026,0.011,0.4,0.003,22,12
2018-10-19,화랑로,0.026,0.011,0.4,0.005,21,10
2018-07-06,화랑로,0.026,0.011,0.4,0.003,,
2018-05-16,양천구,0.026,0.01,0.4,0.004,30,24
2018-07-13,종로,0.026,0.01,0.4,0.004,23,14
2018-07-06,동작대로,0.026,0.01,0.4,0.005,11,3
2018-09-28,화랑로,0.026,0.009,0.4,0.003,18,8
2018-11-11,화랑로,0.026,0.008,0.4,0.004,61,43
2018-07-09,종로,0.026,0.007,0.4,0.003,10,5
2018-07-10,강남구,0.026,0.005,0.4,0.004,22,12
2018-08-29,청계천로,0.026,0.005,0.4,0.007,24,12
2018-05-27,관악구,0.026,0.047,0.3,0.005,72,31
2018-07-27,관악구,0.026,0.04,0.3,0.003,47,31
2018-03-05,은평구,0.026,0.039,0.3,0.003,10,6
2018-07-27,서초구,0.026,0.038,0.3,0.004,42,29
2018-07-21,성동구,0.026,0.035,0.3,0.005,43,30
2018-04-23,영등포로,0.026,0.034,0.3,0.005,13,9
2018-08-22,강서구,0.026,0.032,0.3,0.003,23,14
2018-08-31,관악구,0.026,0.031,0.3,0.003,27,18
2018-03-14,강서구,0.026,0.031,0.3,0.005,18,10
2018-04-24,양천구,0.026,0.031,0.3,0.002,7,3
2018-07-26,용산구,0.026,0.029,0.3,0.004,42,33
2018-08-18,한강대로,0.026,0.029,0.3,0.004,26,10
2018-02-28,서대문구,0.026,0.028,0.3,0.003,72,36
2018-08-17,청계천로,0.026,0.025,0.3,0.006,15,11
2018-02-18,서대문구,0.026,0.023,0.3,0.004,39,15
2018-10-06,종로,0.026,0.023,0.3,0.003,5,3
2018-09-29,강서구,0.026,0.022,0.3,0.002,15,8
2018-09-26,종로,0.026,0.021,0.3,0.002,8,4
2018-03-04,서대문구,0.026,0.02,0.3,0.003,28,24
2018-03-15,구로구,0.026,0.02,0.3,0.003,27,19
2018-08-09,서초구,0.026,0.02,0.3,0.003,23,12
2018-07-15,한강대로,0.026,0.019,0.3,0.006,32,16
2018-10-02,서초구,0.026,0.019,0.3,0.003,27,16
2018-12-12,구로구,0.026,0.019,0.3,0.005,38,15
2018-01-23,영등포로,0.026,0.019,0.3,0.005,28,6
2018-10-14,성동구,0.026,0.018,0.3,0.005,31,17
2018-07-30,한강대로,0.026,0.018,0.3,0.004,24,9
2018-09-28,강서구,0.026,0.018,0.3,0.002,10,5
2018-07-18,강남구,0.026,0.017,0.3,0.006,32,27
2018-10-27,정릉로,0.026,0.016,0.3,0.004,30,9
2018-10-31,관악구,0.026,0.015,0.3,0.003,27,16
2018-10-02,성동구,0.026,0.015,0.3,0.005,28,13
2018-07-15,공항대로,0.026,0.014,0.3,0.007,32,19
2018-07-01,양천구,0.026,0.014,0.3,0.003,12,7
2018-09-21,강남구,0.026,0.014,0.3,0.006,5,3
2018-11-28,성동구,0.026,0.013,0.3,0.005,135,26
2018-12-05,성북구,0.026,0.013,0.3,0.003,31,12
2018-07-01,한강대로,0.026,0.013,0.3,0.004,21,9
2018-12-05,구로구,0.026,0.012,0.3,0.005,27,6
2018-09-15,화랑로,0.026,0.011,0.3,0.001,15,7
2018-07-10,서초구,0.026,0.009,0.3,0.003,19,9
2018-07-09,영등포로,0.026,0.006,0.3,0.006,,
2018-03-17,은평구,0.026,0.028,0.2,0.003,32,20
2018-09-13,구로구,0.026,0.019,0.2,0.003,22,7
2018-09-15,서초구,0.026,0.015,0.2,0.003,13,3
2018-05-01,광진구,0.025,0.037,1.1,0.003,67,41
2018-03-01,은평구,0.025,0.042,0.9,0.003,45,33
2018-05-01,성동구,0.025,0.027,0.9,0.003,61,50
2018-11-21,행주,0.025,0.016,0.9,0.004,42,17
2018-11-11,동작대로,0.025,0.005,0.9,0.005,81,59
2018-06-26,도봉구,0.025,0.04,0.8,0.006,61,43
2018-02-21,은평구,0.025,0.032,0.8,0.004,43,22
2018-10-16,도봉구,0.025,0.025,0.8,0.005,53,31
2018-12-12,은평구,0.025,0.02,0.8,0.006,49,30
2018-10-04,도산대로,0.025,0.018,0.8,0.003,23,14
2018-12-30,서대문구,0.025,0.014,0.8,0.005,33,19
2018-12-14,도봉구,0.025,0.013,0.8,0.004,29,18
2018-10-31,도산대로,0.025,0.013,0.8,0.003,25,12
2018-12-14,서대문구,0.025,0.012,0.8,0.008,32,20
2018-05-10,서대문구,0.025,0.04,0.7,0.003,49,29
2018-06-26,서대문구,0.025,0.038,0.7,0.004,62,52
2018-05-28,성북구,0.025,0.035,0.7,0.002,56,25
2018-07-27,송파구,0.025,0.033,0.7,0.003,46,32
2018-12-23,남산,0.025,0.027,0.7,0.005,55,29
2018-09-17,도산대로,0.025,0.023,0.7,0.003,33,17
2018-10-19,은평구,0.025,0.02,0.7,0.004,22,12
2018-08-13,홍릉로,0.025,0.019,0.7,0.004,45,32
2018-10-28,성북구,0.025,0.017,0.7,0.002,13,8
2018-10-14,동작대로,0.025,0.016,0.7,0.004,45,29
2018-10-31,성북구,0.025,0.016,0.7,0.003,21,11
2018-12-26,동대문구,0.025,0.014,0.7,0.007,45,29
2018-10-17,동작대로,0.025,0.012,0.7,0.005,43,19
2018-05-17,도산대로,0.025,0.012,0.7,0.002,16,10
2018-04-29,도봉구,0.025,0.053,0.6,0.004,55,35
2018-05-27,성북구,0.025,0.049,0.6,0.004,78,32
2018-04-30,은평구,0.025,0.048,0.6,0.005,83,70
2018-07-24,송파구,0.025,0.048,0.6,0.004,41,28
2018-07-21,광진구,0.025,0.046,0.6,0.008,47,31
2018-06-22,마포구,0.025,0.042,0.6,0.004,63,44
2018-05-10,도봉구,0.025,0.039,0.6,0.004,37,15
2018-05-01,송파구,0.025,0.036,0.6,0.004,58,45
2018-02-24,노원구,0.025,0.032,0.6,0.006,73,49
2018-04-11,성북구,0.025,0.032,0.6,0.004,68,22
2018-11-09,동대문구,0.025,0.03,0.6,0.008,35,23
2018-02-12,은평구,0.025,0.029,0.6,0.004,57,16
2018-11-09,용산구,0.025,0.027,0.6,0.004,33,23
2018-11-09,양천구,0.025,0.027,0.6,0.003,35,19
2018-08-18,도산대로,0.025,0.027,0.6,0.003,18,7
2018-07-18,동대문구,0.025,0.026,0.6,0.007,32,28
2018-09-06,광진구,0.025,0.026,0.6,0.005,41,18
2018-01-28,노원구,0.025,0.024,0.6,0.006,37,21
2018-12-23,공항대로,0.025,0.023,0.6,0.006,57,28
2018-09-09,도산대로,0.025,0.023,0.6,0.003,26,13
2018-12-23,청계천로,0.025,0.022,0.6,0.005,44,28
2018-08-26,신촌로,0.025,0.02,0.6,0.003,21,10
2018-11-28,남산,0.025,0.019,0.6,0.005,137,21
2018-12-23,용산구,0.025,0.018,0.6,0.003,46,30
2018-09-01,도산대로,0.025,0.018,0.6,0.003,21,9
2018-11-01,강북구,0.025,0.017,0.6,0.002,23,15
2018-09-29,홍릉로,0.025,0.017,0.6,0.003,21,14
2018-12-12,서대문구,0.025,0.016,0.6,0.007,50,27
2018-01-03,종로구,0.025,0.016,0.6,0.007,31,19
2018-11-24,세곡,0.025,0.015,0.6,0.004,20,12
2018-09-01,신촌로,0.025,0.015,0.6,0.003,22,10
2018-12-09,도산대로,0.025,0.015,0.6,0.004,26,9
2018-11-23,영등포구,0.025,0.014,0.6,0.005,23,9
2018-09-29,동작대로,0.025,0.011,0.6,0.003,23,14
2018-09-15,도산대로,0.025,0.011,0.6,0.003,17,7
2018-02-07,구로구,0.025,0.01,0.6,0.008,49,27
2018-12-12,동작대로,0.025,0.009,0.6,0.007,53,22
2018-01-01,구로구,0.025,0.008,0.6,0.007,47,28
2018-11-28,동작대로,0.025,0.008,0.6,0.006,131,23
2018-07-11,동대문구,0.025,0.008,0.6,0.009,32,21
2018-12-14,동작대로,0.025,0.007,0.6,0.007,38,16
2018-07-03,동대문구,0.025,0.004,0.6,0.006,8,5
2018-04-29,마포구,0.025,0.054,0.5,0.006,60,32
2018-05-05,성북구,0.025,0.051,0.5,0.003,47,23
2018-09-06,양천구,0.025,0.042,0.5,0.002,31,15
2018-06-26,마포구,0.025,0.04,0.5,0.006,66,47
2018-05-01,동작구,0.025,0.036,0.5,0.004,55,44
2018-05-06,홍릉로,0.025,0.032,0.5,0.003,20,15
2018-06-05,영등포구,0.025,0.03,0.5,0.006,50,37
2018-05-08,신촌로,0.025,0.03,0.5,0.004,29,10
2018-05-01,양천구,0.025,0.029,0.5,0.004,50,44
2018-11-09,금천구,0.025,0.029,0.5,0.004,40,26
2018-02-25,강북구,0.025,0.028,0.5,0.004,36,22
2018-01-26,은평구,0.025,0.028,0.5,0.005,36,21
2018-09-23,양천구,0.025,0.028,0.5,0.002,28,10
2018-05-01,강동구,0.025,0.027,0.5,0.004,78,55
2018-09-18,영등포구,0.025,0.027,0.5,0.005,54,23
2018-04-16,중랑구,0.025,0.027,0.5,0.005,31,18
2018-02-21,광진구,0.025,0.027,0.5,0.003,34,17
2018-02-24,서대문구,0.025,0.026,0.5,0.003,86,51
2018-03-01,공항대로,0.025,0.026,0.5,0.005,44,28
2018-03-08,양천구,0.025,0.026,0.5,0.003,31,27
2018-07-23,영등포구,0.025,0.026,0.5,0.007,38,23
2018-09-05,동작대로,0.025,0.025,0.5,0.003,36,12
2018-12-23,동작구,0.025,0.024,0.5,0.004,53,32
2018-05-07,중랑구,0.025,0.024,0.5,0.006,27,15
2018-09-18,중랑구,0.025,0.024,0.5,0.005,27,14
2018-03-14,중랑구,0.025,0.024,0.5,0.006,19,10
2018-03-16,신촌로,0.025,0.023,0.5,0.002,21,5
2018-05-02,마포구,0.025,0.021,0.5,0.003,40,42
2018-01-29,금천구,0.025,0.021,0.5,0.005,44,17
2018-06-30,강동구,0.025,0.02,0.5,0.004,59,34
2018-08-31,동작대로,0.025,0.02,0.5,0.003,35,19
2018-08-14,강남대로,0.025,0.02,0.5,0.003,32,18
2018-08-30,중랑구,0.025,0.02,0.5,0.006,23,17
2018-11-13,강북구,0.025,0.019,0.5,0.003,26,17
2018-09-13,동작대로,0.025,0.019,0.5,0.003,25,11
2018-10-29,동대문구,0.025,0.019,0.5,0.006,13,8
2018-01-28,영등포구,0.025,0.018,0.5,0.007,37,23
2018-10-13,강북구,0.025,0.018,0.5,0.002,20,15
2018-07-30,홍릉로,0.025,0.018,0.5,0.003,13,11
2018-11-22,서대문구,0.025,0.018,0.5,0.005,22,10
2018-10-19,성북구,0.025,0.018,0.5,0.002,20,9
2018-02-12,영등포구,0.025,0.017,0.5,0.006,57,18
2018-02-06,화랑로,0.025,0.017,0.5,0.005,31,15
2018-12-09,양천구,0.025,0.017,0.5,0.003,24,11
2018-03-08,영등포구,0.025,0.016,0.5,0.003,38,31
2018-12-04,금천구,0.025,0.016,0.5,0.003,37,19
2018-10-04,노원구,0.025,0.016,0.5,0.004,23,12
2018-11-24,강북구,0.025,0.016,0.5,0.002,14,11
2018-10-28,종로구,0.025,0.016,0.5,0.003,13,7
2018-10-06,영등포로,0.025,0.016,0.5,0.001,,
2018-11-28,중랑구,0.025,0.015,0.5,0.007,111,17
2018-01-03,중랑구,0.025,0.014,0.5,0.006,39,21
2018-12-06,강서구,0.025,0.014,0.5,0.005,39,17
2018-07-01,동대문구,0.025,0.014,0.5,0.006,9,7
2018-01-10,도산대로,0.025,0.013,0.5,0.005,41,14
2018-12-04,성북구,0.025,0.013,0.5,0.003,31,13
2018-10-18,성북구,0.025,0.012,0.5,0.002,16,7
2018-09-14,성북구,0.025,0.011,0.5,0.002,22,11
2018-12-24,화랑로,0.025,0.011,0.5,0.004,22,11
2018-07-10,천호대로,0.025,0.007,0.5,0.003,23,13
2018-07-11,중구,0.025,0.006,0.5,0.004,37,20
2018-07-10,도산대로,0.025,0.006,0.5,0.003,23,11
2018-07-03,도산대로,0.025,0.005,0.5,0.002,11,6
2018-08-28,종로구,0.025,0.005,0.5,0.003,10,6
2018-07-03,종로,0.025,0.002,0.5,0.003,14,8
2018-08-20,동대문구,0.025,0.049,0.4,0.005,29,22
2018-05-11,은평구,0.025,0.046,0.4,0.003,70,51
2018-07-21,마포구,0.025,0.046,0.4,0.006,38,25
2018-08-02,강서구,0.025,0.046,0.4,0.005,30,20
2018-09-06,금천구,0.025,0.046,0.4,0.004,33,18
2018-07-22,금천구,0.025,0.042,0.4,0.004,32,21
2018-09-07,종로,0.025,0.042,0.4,0.003,25,11
2018-05-10,마포구,0.025,0.04,0.4,0.004,50,28
2018-06-05,강서구,0.025,0.039,0.4,0.004,37,25
2018-05-05,동대문구,0.025,0.039,0.4,0.007,34,19
2018-05-03,종로,0.025,0.036,0.4,0.002,21,10
2018-08-01,강동구,0.025,0.034,0.4,0.003,35,17
2018-04-14,종로,0.025,0.034,0.4,0.003,15,6
2018-02-14,서대문구,0.025,0.033,0.4,0.004,78,29
2018-04-10,강북구,0.025,0.032,0.4,0.003,39,16
2018-03-14,도봉구,0.025,0.032,0.4,0.006,27,12
2018-07-26,중구,0.025,0.031,0.4,0.004,43,27
2018-04-16,마포구,0.025,0.031,0.4,0.003,41,23
2018-08-25,정릉로,0.025,0.031,0.4,0.005,30,16
2018-04-14,양천구,0.025,0.03,0.4,0.002,19,11
2018-09-22,관악구,0.025,0.029,0.4,0.004,39,17
2018-08-21,종로구,0.025,0.029,0.4,0.003,21,12
2018-03-16,홍릉로,0.025,0.028,0.4,0.002,21,7
2018-08-11,한강대로,0.025,0.027,0.4,0.004,28,12
2018-09-07,화랑로,0.025,0.027,0.4,0.004,26,11
2018-10-07,양천구,0.025,0.027,0.4,0.002,25,11
2018-09-02,공항대로,0.025,0.027,0.4,0.007,16,8
2018-07-25,중구,0.025,0.026,0.4,0.005,33,21
2018-05-13,공항대로,0.025,0.026,0.4,0.005,21,16
2018-03-17,강북구,0.025,0.026,0.4,0.003,26,14
2018-09-20,양천구,0.025,0.026,0.4,0.002,13,7
2018-08-08,청계천로,0.025,0.025,0.4,0.006,35,27
2018-05-13,천호대로,0.025,0.025,0.4,0.003,26,18
2018-08-14,종로구,0.025,0.025,0.4,0.004,24,15
2018-03-07,강북구,0.025,0.025,0.4,0.003,24,13
2018-04-11,강남구,0.025,0.024,0.4,0.005,56,22
2018-08-06,강남구,0.025,0.024,0.4,0.005,29,18
2018-08-26,한강대로,0.025,0.024,0.4,0.004,31,17
2018-07-26,강동구,0.025,0.023,0.4,0.004,50,26
2018-09-30,양천구,0.025,0.023,0.4,0.002,23,11
2018-10-05,종로구,0.025,0.022,0.4,0.003,11,6
2018-09-21,중구,0.025,0.022,0.4,0.002,7,5
2018-02-21,용산구,0.025,0.021,0.4,0.004,36,16
2018-03-15,도봉구,0.025,0.02,0.4,0.004,19,14
2018-08-07,강남대로,0.025,0.02,0.4,0.003,22,13
2018-10-01,공항대로,0.025,0.02,0.4,0.005,23,9
